Exec,Fold,Accuracy,Precision,Recall,F1
23,6,0.9153633854645814,0.9159294774196234,0.9153633854645814,0.9153247823802403
23,7,0.920883164673413,0.921311960729862,0.920883164673413,0.9206959801289766
23,8,0.9172033118675254,0.9171182018703257,0.9172033118675254,0.9170447664927442
23,9,0.9162833486660533,0.9173775909685344,0.9162833486660533,0.9164304339534644
23,10,0.9043238270469182,0.9054576422644214,0.9043238270469182,0.9046373607023308
24,1,0.9044117647058824,0.9064402584763567,0.9044117647058824,0.9048007406895379
24,2,0.9209558823529411,0.9217781820278614,0.9209558823529411,0.921225846863809
24,3,0.9117647058823529,0.9129146803451986,0.9117647058823529,0.9116593343896603
24,4,0.9044117647058824,0.90400741235113,0.9044117647058824,0.9039379181673778
24,5,0.9181232750689973,0.9194283469821232,0.9181232750689973,0.918217895219447
24,6,0.9089236430542779,0.9098505920131226,0.9089236430542779,0.9090419608117918
24,7,0.9172033118675254,0.9173134578172591,0.9172033118675254,0.9171718351660179
24,8,0.9135234590616376,0.9139009792051329,0.9135234590616376,0.9136444545626434
24,9,0.9126034958601656,0.9130321071204512,0.9126034958601656,0.9126829367548155
24,10,0.9190432382704692,0.9196047535450117,0.9190432382704692,0.918639610434155
25,1,0.9126838235294118,0.9146035928096985,0.9126838235294118,0.9131469754283286
25,2,0.9044117647058824,0.904278125961558,0.9044117647058824,0.9039180133748453
25,3,0.9126838235294118,0.9131684926640434,0.9126838235294118,0.9128114936587034
25,4,0.9209558823529411,0.9214576292304464,0.9209558823529411,0.9210116602588401
25,5,0.9107635694572217,0.9113441858648739,0.9107635694572217,0.9108790039479316
25,6,0.9190432382704692,0.9204777339758539,0.9190432382704692,0.919415627056234
25,7,0.9162833486660533,0.9165564232335563,0.9162833486660533,0.9160697378835138
25,8,0.9144434222631095,0.9149444876933845,0.9144434222631095,0.9146268125923285
25,9,0.9024839006439742,0.9026088409910162,0.9024839006439742,0.9024423763453197
25,10,0.9162833486660533,0.9174308665602786,0.9162833486660533,0.9161377498139902
26,1,0.9163602941176471,0.9166366059453059,0.9163602941176471,0.9164604083474757
26,2,0.9209558823529411,0.9214592137786228,0.9209558823529411,0.9208190948334007
26,3,0.9246323529411765,0.9247891684200076,0.9246323529411765,0.9246987377618368
26,4,0.9154411764705882,0.915889216970136,0.9154411764705882,0.9153360677354311
26,5,0.906163753449862,0.9076509915516354,0.906163753449862,0.906356725880335
26,6,0.9080036798528058,0.908209238435409,0.9080036798528058,0.9078005908672014
26,7,0.9190432382704692,0.919202007726139,0.9190432382704692,0.9190087573033354
26,8,0.9024839006439742,0.904202483969389,0.9024839006439742,0.9029618065925054
26,9,0.9052437902483901,0.906789102121213,0.9052437902483901,0.9054967038080582
26,10,0.9089236430542779,0.9094432039165381,0.9089236430542779,0.9089007932619801
27,1,0.9209558823529411,0.920820994385011,0.9209558823529411,0.9204629674127978
