Exec,Fold,Accuracy,Precision,Recall,F1
16,1,0.9117647058823529,0.91269881075077,0.9117647058823529,0.9114784321421551
16,2,0.9255514705882353,0.9262739336761321,0.9255514705882353,0.9254606381970117
16,3,0.9301470588235294,0.9310237776312651,0.9301470588235294,0.9303300416365317
16,4,0.9080882352941176,0.9095342805877654,0.9080882352941176,0.9084362350422776
16,5,0.9070837166513339,0.9074408845112646,0.9070837166513339,0.9068228215210486
16,6,0.9153633854645814,0.9174393579968793,0.9153633854645814,0.9157795440313075
16,7,0.9135234590616376,0.9134947933359363,0.9135234590616376,0.9134404299180303
16,8,0.9328426862925483,0.9335471956082472,0.9328426862925483,0.932831016408845
16,9,0.9116835326586936,0.9118928731788519,0.9116835326586936,0.9116497157391744
16,10,0.9070837166513339,0.9073224579768653,0.9070837166513339,0.9070042494707538
17,1,0.9145220588235294,0.9151521681057896,0.9145220588235294,0.9143576617858155
17,2,0.9209558823529411,0.9231798807968842,0.9209558823529411,0.9212817866351958
17,3,0.9163602941176471,0.9166635397395942,0.9163602941176471,0.9163137013994419
17,4,0.9071691176470589,0.9072838482954158,0.9071691176470589,0.9070172455591258
17,5,0.9098436062557498,0.9121346237757018,0.9098436062557498,0.910402637850555
17,6,0.9126034958601656,0.9133374329960283,0.9126034958601656,0.9127641760039893
17,7,0.9162833486660533,0.9161916026302498,0.9162833486660533,0.9160112250812154
17,8,0.9043238270469182,0.9052151179525206,0.9043238270469182,0.9036949317946733
17,9,0.9199632014719411,0.9203581644620087,0.9199632014719411,0.9197762560740018
17,10,0.9245630174793008,0.925095367147418,0.9245630174793008,0.9244533765803614
18,1,0.9246323529411765,0.9251331108314467,0.9246323529411765,0.9246837227913197
18,2,0.9191176470588235,0.9191939318737876,0.9191176470588235,0.919107013555774
18,3,0.9154411764705882,0.9163701905640815,0.9154411764705882,0.9152070546075682
18,4,0.9080882352941176,0.9094917345090622,0.9080882352941176,0.9085257264868595
18,5,0.8978840846366145,0.8983971819695303,0.8978840846366145,0.8979749870040729
18,6,0.9043238270469182,0.9047566755208011,0.9043238270469182,0.9044000716013871
18,7,0.921803127874885,0.9219364731275986,0.921803127874885,0.9217396209568702
18,8,0.9383624655013799,0.9386103370127323,0.9383624655013799,0.938167473626352
18,9,0.9153633854645814,0.9154708503814768,0.9153633854645814,0.9151726678289206
18,10,0.9153633854645814,0.9154939704818225,0.9153633854645814,0.9153242565398246
19,1,0.8952205882352942,0.8958697196585257,0.8952205882352942,0.895268418792957
19,2,0.9255514705882353,0.9259119971192749,0.9255514705882353,0.9255598917472708
19,3,0.9200367647058824,0.9207073590403682,0.9200367647058824,0.9202032192945031
19,4,0.9108455882352942,0.9111732387065998,0.9108455882352942,0.9108667778843753
19,5,0.9144434222631095,0.9159718353289016,0.9144434222631095,0.9146972425917534
19,6,0.9144434222631095,0.9152923522318801,0.9144434222631095,0.9139488499353191
19,7,0.9199632014719411,0.9202531752676956,0.9199632014719411,0.9200067330247775
19,8,0.9144434222631095,0.9154720837545195,0.9144434222631095,0.9145736384750353
19,9,0.920883164673413,0.9213256579645114,0.920883164673413,0.9210479692211118
19,10,0.9024839006439742,0.9052771087512301,0.9024839006439742,0.9021017619427113
20,1,0.9126838235294118,0.9131317752980752,0.9126838235294118,0.9127908201930344
20,2,0.9172794117647058,0.9180597698294424,0.9172794117647058,0.9171502305717131
20,3,0.9301470588235294,0.9310043735559825,0.9301470588235294,0.930314449167268
20,4,0.9025735294117647,0.9025768568739783,0.9025735294117647,0.9023869740764517
20,5,0.9024839006439742,0.9028591189891921,0.9024839006439742,0.9026283639731213
20,6,0.9172033118675254,0.9179977754642473,0.9172033118675254,0.9172738642290809
20,7,0.9181232750689973,0.9185432575674899,0.9181232750689973,0.9177688573254137
20,8,0.922723091076357,0.9232632731991178,0.922723091076357,0.9225144284209191
20,9,0.9172033118675254,0.9180473027881795,0.9172033118675254,0.9173252502643865
20,10,0.9015639374425023,0.9017687847426493,0.9015639374425023,0.9013675165205458
21,1,0.9080882352941176,0.9084226346030166,0.9080882352941176,0.9081130352937986
21,2,0.8851102941176471,0.8854596565175545,0.8851102941176471,0.8851580937603546
21,3,0.9172794117647058,0.9173566508875028,0.9172794117647058,0.9172874778247214
21,4,0.921875,0.9235942928209648,0.921875,0.922129352435643
21,5,0.9089236430542779,0.9094516894340985,0.9089236430542779,0.9088622313787709
21,6,0.922723091076357,0.9236519067378098,0.922723091076357,0.9229499661583636
21,7,0.9337626494940202,0.9341729730586742,0.9337626494940202,0.9337964770008865
21,8,0.9199632014719411,0.920425514481357,0.9199632014719411,0.9200094719444598
21,9,0.906163753449862,0.906490330302047,0.906163753449862,0.9058630952734972
21,10,0.9199632014719411,0.9201256855860308,0.9199632014719411,0.9197225997641988
22,1,0.9191176470588235,0.9198649106505582,0.9191176470588235,0.9190506342912811
22,2,0.9071691176470589,0.9077035639330958,0.9071691176470589,0.9071499279361155
22,3,0.9237132352941176,0.9242327252838579,0.9237132352941176,0.923627071890753
22,4,0.9273897058823529,0.9276587063057508,0.9273897058823529,0.9273138148888465
22,5,0.906163753449862,0.9068290859962856,0.906163753449862,0.9063541721972008
22,6,0.9098436062557498,0.9100694309817984,0.9098436062557498,0.9097735596745654
22,7,0.9107635694572217,0.9117629158408916,0.9107635694572217,0.9105223052515434
22,8,0.9162833486660533,0.9167077404432175,0.9162833486660533,0.9162796952934006
22,9,0.9089236430542779,0.9091236762251714,0.9089236430542779,0.9086709156760998
22,10,0.9190432382704692,0.9204884376637322,0.9190432382704692,0.9193912930574932
23,1,0.921875,0.9218957551398661,0.921875,0.9218417743463465
23,2,0.9181985294117647,0.919234012095571,0.9181985294117647,0.9181841384329239
23,3,0.9090073529411765,0.9102044719274214,0.9090073529411765,0.9090566797140153
23,4,0.9172794117647058,0.918624766902713,0.9172794117647058,0.9173895927533734
23,5,0.9153633854645814,0.916119775796987,0.9153633854645814,0.9156096459920956
23,6,0.9144434222631095,0.9159060491010291,0.9144434222631095,0.9147892719160072
